ID,CATEGORY,NAME/CODE,DESCRIPTION,PRICE,ENABLE VAT,VAT VALUE,WEIGHT,OPTIONS,ENABLE DISCOUNT,AVAILABILITY,PENDING,IMAGES
,Мясные блюда,Медальоны из свинины,"Отбивные из свиной вырезки, обжаренные на гриле, подается с маринованной капустой. Рекомендуем для спортивного питания, богата белком",333,,,200," Капуста в маринаде (50 г),33 |  Сметана (50 г),55 |  Болье (50 г),55 |  Цезарь (50 г),55 |  Хрен столовый (50 г),55 |  Сырный (50 г),55 |  Сметанно-чесночный 50 г,55 |  Томатно-острый (50 г),55 |  Барбекю (50 г),55 |  Тонкацу (50 г),55 |  Соевый (50 г),55 |  Майонез (50 г),55 |  Кетчуп хайнц (50 г),55 |  Лук маринованый (50 г),55 |  Острый ширача (30 г),55 |  Тереяки ( 30 г),55 |  Горчица русская (50 г),55 |  Капуста в МАРИНАДЕ(100г),66 |  Гранатовый (50 г),80 |",0,,,\Мясные\Медальоны из свинины 200г.JPG
,Мясные блюда,Ребрышки с Фри ,"Свиные ребрышки маринованные с кавказскими специями, томленые в печи и обжаренные на мангале. Подается с картофелем фри, соусом Барбекю и фирменной капустой в маринаде ",749,,,500," Капуста в маринаде (50 г),33 |  Сметана (50 г),55 |  Болье (50 г),55 |  Цезарь (50 г),55 |  Хрен столовый (50 г),55 |  Сырный (50 г),55 |  Сметанно-чесночный 50 г,55 |  Томатно-острый (50 г),55 |  Барбекю (50 г),55 |  Тонкацу (50 г),55 |  Соевый (50 г),55 |  Майонез (50 г),55 |  Кетчуп хайнц (50 г),55 |  Лук маринованый (50 г),55 |  Острый ширача (30 г),55 |  Тереяки ( 30 г),55 |  Горчица русская (50 г),55 |  Капуста в МАРИНАДЕ(100г),66 |  Гранатовый (50 г),80 |",0,,,\Мясные\Ребрышки с фри доставка.jpg
,Мясные блюда,Оджахури из свинины ,"Маринованная свиная вырезка, обжаренная со свежими баклажанами, кабачками, айзербайджанский томат, лук-репкой, картофелем, и свежими шампиньонами, перцем болгарским, на чугунной сковородке и ошпаренные соевым соусом. При подаче добавляем мелко рубленый чеснок и зелень ",397,,,380,"Без чеснока,0 |Без зелени,0 |  Уксус 9% (50 г),15 |  Капуста в маринаде (50 г),33 |  Сметана (50 г),55 |  Болье (50 г),55 |  Цезарь (50 г),55 |  Хрен столовый (50 г),55 |  Сырный (50 г),55 |  Сметанно-чесночный 50 г,55 |  Томатно-острый (50 г),55 |  Барбекю (50 г),55 |  Тонкацу (50 г),55 |  Тереяки ( 30 г),55 |  Соевый (50 г),55 |  Майонез (50 г),55 |  Кетчуп хайнц (50 г),55 |  Лук маринованый (50 г),55 |  Острый ширача (30 г),55 |  Горчица русская (50 г),55 |  Капуста в МАРИНАДЕ(100г),66 |  Гранатовый (50 г),80 |",0,,,\Мясные\Аджахури из свинины для доставки.jpg
,Пасты и пельмени,Фетучини Кон-фунги,"Паста из твердых сортов пшеницы Barilla, маринованная мраморная говядина, белые грибы жареные, сливки 33% (Белый город), сыр Пармезан, зелень",487,0,21,300,"Сыр пармезан (10 г),25 |",0,Unset,,\Паста и пельмени\Конфунги.jpg
,Пасты и пельмени,Спагетти Карбонара,"Паста из твердых сортов пшеницы Barilla,, сливки 33 % (Белый город), бекон копчено-вареный, сыр Пармезан, зеленьПаста из твердых сортов пшеницы Barilla, сливки 33 % (Белый город), бекон копчено-вареный, сыр Пармезан, зелень.
300 гр.",343,0,21,320,"Сыр пармезан (10 г),25 |  Бекона (50 г) в пасту,69 |",0,Unset,,\Паста и пельмени\Спагетти Карбонара 350 г.JPG
,Пасты и пельмени,Феттуччине с лососем,"Паста из твердых сортов пшеницы Barilla, филе лосося, сливки 33 % (Белый Город), сыр Пармезан, зелень",497,0,21,350,"Без перца,0 |  Сыр пармезан (10 г),25 |",0,Unset,,\Паста и пельмени\Фетучини с лососем 380 г.JPG
,Пасты и пельмени,Феттуччине с креветками,"Паста из твердых сортов пшеницы Barilla, тигровые креветки крупные, сливки 33 % (Белый город), болгарский перец, сыр Пармезан, зелень
",537,0,21,360,"Сыр пармезан (10 г),25 |",0,Unset,,\Паста и пельмени\Феттучине с креветками 380 г.JPG
,Пасты и пельмени,Пельмени вареные,"Фарш из мраморной говядины и свиной шеи, лук репчатый, соль, специи, тесто пельменное. Пельмени самолепные",297,0,21,250,"Уксус 9% (50 г),15 |  Капуста в маринаде (50 г),33 |  Сметана (50 г),55 |  Болье (50 г),55 |  Цезарь (50 г),55 |  Хрен столовый (50 г),55 |  Сырный (50 г),55 |  Сметанно-чесночный 50 г,55 |  Томатно-острый (50 г),55 |  Барбекю (50 г),55 |  Тонкацу (50 г),55 |  Соевый (50 г),55 |  Майонез (50 г),55 |  Кетчуп хайнц (50 г),55 |  Лук маринованый (50 г),55 |  Острый ширача (30 г),55 |  Тереяки ( 30 г),55 |  Горчица русская (50 г),55 |  Капуста в МАРИНАДЕ(100г),66 |  Гранатовый (50 г),80 |  Без зелени,0 |  Сметана (50 г),55 |",0,Unset,,\Паста и пельмени\Пельмени вареные 200 г.JPG
,Пасты и пельмени,Феттуччине с курицей,"Филе куриной грудки свежеобжаренное, филе куриной копченой грудки, паста из твердых сортов пшеницы Barilla, сливки 33% (Белый город), сыр Пармезан, зеленьФиле куриной грудки свежеобжаренное, филе куриной копченой грудки, паста из твердых сортов пшеницы Barilla, сливки 33% (Белый город), сыр Пармезан, зелень.
380 гр.
{ХИТ}*",369,0,21,350,"Сыр пармезан (10 г),25 |  Шампиньоны (20 г),45 |  Белыми грибами (20 г),63 |",0,Unset,,\Паста и пельмени\Феттучине с курицей 380 г.JPG
,Пасты и пельмени,Пельмени в горшочке,"Тесто пельменное, окорок свиной, мраморная говядина, шампиньоны, майонез оливковый, лук, зелень, бульон. Пельмени самолепные",363,0,21,350," Без грибов,0 |  Без лука,0 |  Моцарелло (20 г) в блюдо,49 |",0,Unset,,\Паста и пельмени\Пельмени в горшочке 300г.JPG
,Десерты,Торт Престиж,"Нежнейший сметанно карамельный вкус, с нотками шоколадного послевкусия",284,,,100,"Без топпингов,0 |",,,,\Десерты\медовик доставка.jpg
,Десерты,Сгущенка,Сгущенное молоко,55,0,21,50,,0,Unset,,\Соуса\сгущенка.jpg
,Десерты,Наслаждение богов,"Киви, апельсин, ванильный крем, взбитые сливки, топпинг вишнёвый.",238,0,21,200,,0,Unset,,\Десерты\Наслаждение богов 220 г.JPG
,Десерты,Мороженное,60 гр - 1 шарик.,79,0,21,60,"Шоколадное, 0| Ванильное, 0|",0,Unset,,\Десерты\мороженое.jpg
,Десерты,Шоколадный фондан,"Шоколадный бисквит (собственного приготовления), грецкий орех, ванильный шарик, взбитые сливки",267,0,21,195,,0,Unset,,\Десерты\Шоколадный фондан 180г.JPG
,Десерты,Штрудель яблочно-вишневый,"Слоеное тесто бездрожжевое, яблоко, вишня, винoград, корица, взбитые сливки, шоколадный шарик.( выпекаем сами)",291,0,21,285,,0,Unset,,\Десерты\Яблочно-вишневый штрудель 250г.JPG
,Десерты,Чизкейк Нью-Йорк,"Чизкейк Фэнтази ванильный, топпинг вишневый, топпинг шоколадный",247,0,21,120," Без топпингов,0 |  Без вишневого,0 |  Без шокодадного,0 |",0,Unset,,\Десерты\Чизкейк Нью Йорк 120 г.JPG
,Закуски к пиву,Чертовские крылышки,"Крыло куриное маринованное, паприка, перец острый, соус Томатно-острый",331,0,21,250,"Рис с овощами (200 г),109 |  Картофель домашний(180 г),159 |  Картофель фри (100 г),167 |  Картошка в фольге (200 г),168 |  Фрикасе из овощей (150 г),177 |  Картофель француз (200 г),179 |  Овощи ПО-ВОСТОЧНОМУ(200г),187 |  Картофель гриль (150 г),197 |  Овощи гриль (150 г),197 |  Драники ДЕРЕВЕНСКИЕ(250г),243 |  Драники мюнхен (260г),271 | Уксус 9% (50 г),15 |  Капуста в маринаде (50 г),33 |  Сметана (50 г),55 |  Болье (50 г),55 |  Томатно-острый (50 г),55 |  Барбекю (50 г),55 |  Хрен столовый (50 г),55 |  Сырный (50 г),55 |  Сметанно-чесночный 50 г,55 |  Цезарь (50 г),55 |  Тонкацу (50 г),55 |  Соевый (50 г),55 |  Майонез (50 г),55 |  Кетчуп хайнц (50 г),55 |  Лук маринованый (50 г),55 |  Острый ширача (30 г),55 |  Тереяки ( 30 г),55 |  Горчица русская (50 г),55 |  Капуста в МАРИНАДЕ(100г),66 |  Гранатовый (50 г),80 | ",0,Unset,,\Закуски к пиву\Чертовские крылышки 180г.JPG
,Закуски к пиву,Кольца кальмара в кляре фри.,"Кольца из филе кальмара в панировке, соус Болье",339,0,21,150,"Уксус 9% (50 г),15 |  Капуста в маринаде (50 г),33 |  Сметана (50 г),55 |  Болье (50 г),55 |  Томатно-острый (50 г),55 |  Барбекю (50 г),55 |  Хрен столовый (50 г),55 |  Сырный (50 г),55 |  Сметанно-чесночный 50 г,55 |  Цезарь (50 г),55 |  Тонкацу (50 г),55 |  Соевый (50 г),55 |  Майонез (50 г),55 |  Кетчуп хайнц (50 г),55 |  Лук маринованый (50 г),55 |  Острый ширача (30 г),55 |  Тереяки ( 30 г),55 |  Горчица русская (50 г),55 |  Капуста в МАРИНАДЕ(100г),66 |  Гранатовый (50 г),80 |",0,Unset,,\Закуски к пиву\Кольца кальмара  фри 150г.JPG
,Закуски к пиву,Сырные шарики фри,"Сыр Моцарелла, кляр, соус Болье",329,0,21,170,"Уксус 9% (50 г),15 |  Капуста в маринаде (50 г),33 |  Сметана (50 г),55 |  Болье (50 г),55 |  Цезарь (50 г),55 |  Хрен столовый (50 г),55 |  Сырный (50 г),55 |  Сметанно-чесночный 50 г,55 |  Томатно-острый (50 г),55 |  Барбекю (50 г),55 |  Тонкацу (50 г),55 |  Соевый (50 г),55 |  Майонез (50 г),55 |  Кетчуп хайнц (50 г),55 |  Лук маринованый (50 г),55 |  Острый ширача (30 г),55 |  Тереяки ( 30 г),55 |  Горчица русская (50 г),55 |  Капуста в МАРИНАДЕ(100г),66 |  Гранатовый (50 г),80 | ",0,Unset,,\Закуски к пиву\Сырные шарики доставка.jpg
,Закуски к пиву,Корочки Ильича,"Бородинский хлеб жареный, чесонок, соус сметанно-чесночный",167,0,21,130,"Уксус 9% (50 г),15 |  Капуста в маринаде (50 г),33 |  Сметана (50 г),55 |  Болье (50 г),55 |  Цезарь (50 г),55 |  Хрен столовый (50 г),55 |  Сырный (50 г),55 |  Сметанно-чесночный 50 г,55 |  Томатно-острый (50 г),55 |  Барбекю (50 г),55 |  Тонкацу (50 г),55 |  Соевый (50 г),55 |  Майонез (50 г),55 |  Кетчуп хайнц (50 г),55 |  Лук маринованый (50 г),55 |  Острый ширача (30 г),55 |  Тереяки ( 30 г),55 |  Горчица русская (50 г),55 |  Капуста в МАРИНАДЕ(100г),66 |  Гранатовый (50 г),80 | Без чеснока,0 | ",0,Unset,,\Закуски к пиву\Корочки Ильича 200 г.JPG
,Закуски к пиву,Луковые кольца,"Лук репка, кляр, соус болье",177,0,21,150,"Уксус 9% (50 г),15 |  Капуста в маринаде (50 г),33 |  Сметана (50 г),55 |  Болье (50 г),55 |  Цезарь (50 г),55 |  Хрен столовый (50 г),55 |  Сырный (50 г),55 |  Сметанно-чесночный 50 г,55 |  Томатно-острый (50 г),55 |  Барбекю (50 г),55 |  Тонкацу (50 г),55 |  Соевый (50 г),55 |  Майонез (50 г),55 |  Кетчуп хайнц (50 г),55 |  Лук маринованый (50 г),55 |  Острый ширача (30 г),55 |  Тереяки ( 30 г),55 |  Горчица русская (50 г),55 |  Капуста в МАРИНАДЕ(100г),66 |  Гранатовый (50 г),80 | ",0,Unset,,\Закуски к пиву\Луковые кольца 150г.JPG
,Закуски к пиву,Фисташки,Фисташки иранские. Жареные с солью,147,0,21,50,,0,Unset,,\Закуски к пиву\Фисташки 50 г.JPG
,Закуски к пиву,Ассорти к пиву ,"Кольца из филе кальмара, луковые кольца, соус Болье ",486,,,250,"Уксус 9% (50 г),15 |  Капуста в маринаде (50 г),33 |  Сметана (50 г),55 |  Болье (50 г),55 |  Томатно-острый (50 г),55 |  Барбекю (50 г),55 |  Хрен столовый (50 г),55 |  Сырный (50 г),55 |  Сметанно-чесночный 50 г,55 |  Цезарь (50 г),55 |  Тонкацу (50 г),55 |  Соевый (50 г),55 |  Майонез (50 г),55 |  Кетчуп хайнц (50 г),55 |  Лук маринованый (50 г),55 |  Острый ширача (30 г),55 |  Тереяки ( 30 г),55 |  Горчица русская (50 г),55 |  Капуста в МАРИНАДЕ(100г),66 |  Гранатовый (50 г),80 |",0,,,\Закуски к пиву\Ассорти к пиву 250г.JPG
,Закуски к пиву,Курочка в кляре фри ,"Филе куриной грудки, кляр, соус сметанно-чесночный, сухари панко",321,,,150,"Уксус 9% (50 г),15 |  Капуста в маринаде (50 г),33 |  Сметана (50 г),55 |  Болье (50 г),55 |  Цезарь (50 г),55 |  Хрен столовый (50 г),55 |  Сырный (50 г),55 |  Сметанно-чесночный 50 г,55 |  Томатно-острый (50 г),55 |  Барбекю (50 г),55 |  Тонкацу (50 г),55 |  Соевый (50 г),55 |  Майонез (50 г),55 |  Кетчуп хайнц (50 г),55 |  Лук маринованый (50 г),55 |  Острый ширача (30 г),55 |  Тереяки ( 30 г),55 |  Горчица русская (50 г),55 |  Капуста в МАРИНАДЕ(100г),66 |  Гранатовый (50 г),80 | Рис с овощами (200 г),109 |  Картофель домашний(180 г),159 |  Картофель фри (100 г),167 |  Картошка в фольге (200 г),168 |  Фрикасе из овощей (150 г),177 |  Картофель француз (200 г),179 |  Овощи ПО-ВОСТОЧНОМУ(200г),187 |  Картофель гриль (150 г),197 |  Овощи гриль (150 г),197 |  Драники ДЕРЕВЕНСКИЕ(250г),243 |  Драники мюнхен (260г),271 |",0,,,\Закуски к пиву\Курочка в кляре фри 250г (архив).JPG
,Закуски к пиву,Пивная тарелка ,"Сырные палочки из Моцареллы, луковые кольца, корочки Ильича, куриные крылья фри, соус Болье, соус Томатно-острый (для компании под пенное)",839,,,580,,,,,\Закуски к пиву\пивная тарелка.JPG
,Закуски к пиву,Чесночные сухарики ,Чесночные сухарики ( белые из батона) Делаем сами ,79,,,80,,,,,\Суп\Сухарики к супу 50 г.JPG
,Гарниры,Дранники Мюнхен,"Шампиньоны жареные, бекон к/в, сыр моцарелла, картофель свежий, яйцо, лук-репка жареный",271,0,21,250," Без грибов,0 |  Без лука,0 | Уксус 9% (50 г),15 |  Капуста в маринаде (50 г),33 |  Сметана (50 г),55 |  Болье (50 г),55 |  Томатно-острый (50 г),55 |  Барбекю (50 г),55 |  Хрен столовый (50 г),55 |  Сырный (50 г),55 |  Сметанно-чесночный 50 г,55 |  Цезарь (50 г),55 |  Тонкацу (50 г),55 |  Соевый (50 г),55 |  Майонез (50 г),55 |  Кетчуп хайнц (50 г),55 |  Лук маринованый (50 г),55 |  Острый ширача (30 г),55 |  Тереяки ( 30 г),55 |  Горчица русская (50 г),55 |  Капуста в МАРИНАДЕ(100г),66 |  Гранатовый (50 г),80 |",0,Unset,,\Гарниры\Драники Мюнхен 320 г.JPG
,Гарниры,Цветная капуста в яйце,"Капуста цветная, яйцо, сухари Панко",179,0,21,150,"Уксус 9% (50 г),15 |  Капуста в маринаде (50 г),33 |  Сметана (50 г),55 |  Сметанно-чесночный 50 г,55 |  Майонез (50 г),55 |  Острый ширача (30 г),55 |  Томатно-острый (50 г),55 |  Сырный (50 г),55 |  Барбекю (50 г),55 |  Кетчуп хайнц (50 г),55 |  Болье (50 г),55 |  Цезарь (50 г),55 |  Хрен столовый (50 г),55 |  Тонкацу (50 г),55 |  Соевый (50 г),55 |  Лук маринованый (50 г),55 |  Тереяки ( 30 г),55 |  Горчица русская (50 г),55 |  Капуста в МАРИНАДЕ(100г),66 |  Гранатовый (50 г),80 | ",0,Unset,,\Гарниры\Цветная капуста в яйце 150 г.JPG
,Гарниры,Картофель по-домашнему,"Отварной картофель, шампиньоны жареные, лук-репка",159,0,21,180,"Без лука,0 |  Без грибов,0 |",0,Unset,,\Гарниры\Картофель по-домашнему 150 г.JPG
,Гарниры,Картофель по-французски,"Отварной картофель, сыр моцарелла, соус цезарьотварной картофель, чеснок, сыр Моцарелла, соус ""Цезарь"".
200 гр.",169,0,21,200," Без чеснока,0 |  Моцарелло (20 г) в блюдо,49 |",0,Unset,,\Гарниры\Картофель по-французки 200г.JPG
,Гарниры,Овощи по-восточному,"Баклажаны, кабачки-цукини, перец болгарский, лук-репка, шампиньоны, чеснок, картофель, соевый соус",187,0,21,200,"Уксус 9% (50 г),15 |  Капуста в маринаде (50 г),33 |  Сметана (50 г),55 |  Сметанно-чесночный 50 г,55 |  Майонез (50 г),55 |  Острый ширача (30 г),55 |  Томатно-острый (50 г),55 |  Сырный (50 г),55 |  Барбекю (50 г),55 |  Кетчуп хайнц (50 г),55 |  Болье (50 г),55 |  Цезарь (50 г),55 |  Хрен столовый (50 г),55 |  Тонкацу (50 г),55 |  Соевый (50 г),55 |  Лук маринованый (50 г),55 |  Тереяки ( 30 г),55 |  Горчица русская (50 г),55 |  Капуста в МАРИНАДЕ(100г),66 |  Гранатовый (50 г),80 |",0,Unset,,\Гарниры\Овощи по-восточному 200 г.JPG
,Гарниры,Картофель фри,Картофель фри.,167,0,21,100,"Уксус 9% (50 г),15 |  Капуста в маринаде (50 г),33 |  Сметана (50 г),55 |  Сметанно-чесночный 50 г,55 |  Майонез (50 г),55 |  Острый ширача (30 г),55 |  Томатно-острый (50 г),55 |  Сырный (50 г),55 |  Барбекю (50 г),55 |  Кетчуп хайнц (50 г),55 |  Болье (50 г),55 |  Цезарь (50 г),55 |  Хрен столовый (50 г),55 |  Тонкацу (50 г),55 |  Соевый (50 г),55 |  Лук маринованый (50 г),55 |  Тереяки ( 30 г),55 |  Горчица русская (50 г),55 |  Капуста в МАРИНАДЕ(100г),66 |  Гранатовый (50 г),80 |",0,Unset,,\Гарниры\Картофель фри100г.JPG
,Гарниры,Фрикасе из овощей,"Цветная капуста, кунжут жареный, брокколи, морковь, перец болгарский",177,0,21,150,"Готовить на пару!,0 | Уксус 9% (50 г),15 |  Капуста в маринаде (50 г),33 |  Сметана (50 г),55 |  Сметанно-чесночный 50 г,55 |  Майонез (50 г),55 |  Острый ширача (30 г),55 |  Томатно-острый (50 г),55 |  Сырный (50 г),55 |  Барбекю (50 г),55 |  Кетчуп хайнц (50 г),55 |  Болье (50 г),55 |  Цезарь (50 г),55 |  Хрен столовый (50 г),55 |  Тонкацу (50 г),55 |  Соевый (50 г),55 |  Лук маринованый (50 г),55 |  Тереяки ( 30 г),55 |  Горчица русская (50 г),55 |  Капуста в МАРИНАДЕ(100г),66 |  Гранатовый (50 г),80 |",0,Unset,,\Гарниры\Фрикасе из овощей 180 г.JPG
,Гарниры,Дранники по-деревенски,"Свежий картофель, шампиньоны жареные, яйцо, лук-репка жареный, обжариваеться до хрустящей корочки, подается со сметанно-чесночным соусом",243,0,21,300,"Без грибов,0 |  Без лука,0 | Уксус 9% (50 г),15 |  Капуста в маринаде (50 г),33 |  Острый ширача (30 г),55 |  Томатно-острый (50 г),55 |  Сырный (50 г),55 |  Сметанно-чесночный 50 г,55 |  Барбекю (50 г),55 |  Майонез (50 г),55 |  Сметана (50 г),55 |  Кетчуп хайнц (50 г),55 |  Болье (50 г),55 |  Цезарь (50 г),55 |  Хрен столовый (50 г),55 |  Тонкацу (50 г),55 |  Соевый (50 г),55 |  Лук маринованый (50 г),55 |  Тереяки ( 30 г),55 |  Горчица русская (50 г),55 |  Капуста в МАРИНАДЕ(100г),66 |  Гранатовый (50 г),80 |",0,Unset,,\Гарниры\Драники по-деревенски 300 г.JPG
,Гарниры,Картофель гриль.,"Картофель свежий, соль, специи",197,0,21,150,"Уксус 9% (50 г),15 ₽  Капуста в маринаде (50 г),33 ₽  Сметана (50 г),55 ₽  Сметанно-чесночный 50 г,55 ₽  Майонез (50 г),55 ₽  Острый ширача (30 г),55 ₽  Томатно-острый (50 г),55 ₽  Сырный (50 г),55 ₽  Барбекю (50 г),55 ₽  Кетчуп хайнц (50 г),55 ₽  Болье (50 г),55 ₽  Цезарь (50 г),55 ₽  Хрен столовый (50 г),55 ₽  Тонкацу (50 г),55 ₽  Соевый (50 г),55 ₽  Лук маринованый (50 г),55 ₽  Тереяки ( 30 г),55 ₽  Горчица русская (50 г),55 ₽  Капуста в МАРИНАДЕ(100г),66 ₽  Гранатовый (50 г),80 ₽",0,Unset,,\Гарниры\Картофель Гриль 150 г.JPG
,Гарниры,Картошка в фольге ,"Картофель отварной, обжареный в духовке и запеченый в фольге под соусом Болье и сыром Моцарелла",168,,,200,"Уксус 9% (50 г),15 |  Капуста в маринаде (50 г),33 |  Сметана (50 г),55 |  Сметанно-чесночный 50 г,55 |  Майонез (50 г),55 |  Острый ширача (30 г),55 |  Томатно-острый (50 г),55 |  Сырный (50 г),55 |  Барбекю (50 г),55 |  Кетчуп хайнц (50 г),55 |  Болье (50 г),55 |  Цезарь (50 г),55 |  Хрен столовый (50 г),55 |  Тонкацу (50 г),55 |  Соевый (50 г),55 |  Лук маринованый (50 г),55 |  Тереяки ( 30 г),55 |  Горчица русская (50 г),55 |  Капуста в МАРИНАДЕ(100г),66 |  Гранатовый (50 г),80 | ",0,,,\Гарниры\Картошка в Фольге.JPG
,Гарниры,Овощи Гриль ,"Кабачки-цукини, баклажаны, перец болгарский, айзербайджанский томат, специи, соль",197,,,165,"Уксус 9% (50 г),15 |  Капуста в маринаде (50 г),33 |  Сметана (50 г),55 |  Сметанно-чесночный 50 г,55 |  Майонез (50 г),55 |  Острый ширача (30 г),55 |  Томатно-острый (50 г),55 |  Сырный (50 г),55 |  Барбекю (50 г),55 |  Кетчуп хайнц (50 г),55 |  Болье (50 г),55 |  Цезарь (50 г),55 |  Хрен столовый (50 г),55 |  Тонкацу (50 г),55 |  Соевый (50 г),55 |  Лук маринованый (50 г),55 |  Тереяки ( 30 г),55 |  Горчица русская (50 г),55 |  Капуста в МАРИНАДЕ(100г),66 |  Гранатовый (50 г),80 |",0,,,\Гарниры\Овощи Гриль 150 г.JPG
,Гарниры,Рис с овощами ,"Рис краснодарский, лук, морковь",89,,,200,,,,,\Гарниры\рис.jpg
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,Напитки,Вода,,84,0,21,500,,0,Unset,,\Напитки\вода.jpg
,Напитки,Минеральная вода Обуховская,,84,0,21,500,,0,Unset,,\Напитки\обуховская.jpg
,Напитки,Кока Кола,,156,0,21,330,,0,Unset,,\Напитки\кола.jpg
,Напитки,Морс Брусничный,"Брусника свежая, клюква свежая, вода питьевая, сахар. Собственного приготовления",330,0,21,1000,,0,Unset,,\Напитки\морс.jpg
,Напитки,Пиво Балтика 0,Без алкогольное пиво,174,0,21,470,,0,Unset,,\Напитки\балтика.webp
,Напитки,Сок,"Соки: Апельсин, Томат, Яблоко, Вишня",320,0,21,1000,"Апельсин, 330| Томат, 330| Вишня, 330| Яблоко, 330|",0,Unset,,\Напитки\meyvesuyu-sjyu.webp
,Напитки,Спрайт,,156,0,21,330,,0,Unset,,\Напитки\спрайт.jpg
,,,,,,,,,,,,
,Поминальный обед,Поминальный обед 1,"С-т Оливье - 100 гр <br>
(ветчина, картофель, морковь, огурец соленый, яйцо, зеленый горошек, лук зеленый, майонез.)
<br><br>
Суп лапша с курицей - 250/10 гр<br>
(бульон куриный натуральный, лапша домашняя, куриное мясо, овощи)
<br><br>
Бифштекс - 80/30 гр<br>
(фарш Домашний, соус Барбекю)
<br><br>
Пюре картофельное 250 гр
<br><br>
Кутья (рис, изюм) - 30 гр
<br><br>
Блинчик - 40 гр
<br><br>
Хлеб 2 шт
<br><br>
Морс брусничный - 200 гр",590,0,21,0,,0,Unset,,\Поминальный обед\resized-pominki_0.jpg
,Поминальный обед,Поминальный обед 2,"С-т Зимний - 100 гр<br>
(говядина отварная, огурцы маринованные, картофель, морковь. майонез, зелень)
<br><br>
Солянка по домашнему - 250/10 гр<br>
(бульон мясной,  ветчина, овощи, томат-паста, зелень)
<br><br>
Гуляш из говядины - 75/50 гр<br>
(говядина б/к,  соус красный основной, овощи, специи)
<br><br>
Пюре картофельное - 250 гр
<br><br>
Кутья (рис, изюм) - 30 гр
<br><br>
Ватрушка с повидлом - 50 гр
(тесто дрожжевое, повидло фруктовое, сахарная пудра)
<br><br>
Хлеб 2 шт
<br><br>
Компот из кураги - 200 гр",640,0,21,0,,0,Unset,,\Поминальный обед\resized-pominki_0.jpg
,Поминальный обед,Поминальный обед 3,"С-т Зимний - 100 гр<br>
(говядина отварная, огурцы маринованные, картофель, морковь. майонез, зелень)
<br><br>
Борщ с говядиной - 250/10 гр<br>
(бульон говяжий, говядина, овощи, зелень)
<br><br>
Поджарка из свинины - 75/25<br>
(свинина не жирная, овощи, соус красный основной, зелень)
<br><br>
Пюре картофельное - 250 гр
<br><br>
Кутья (рис, изюм) - 30 гр
<br><br>
Слойка с повидлом - 50 гр<br>
(слоеное тесто, фруктовое повидло, сахарная пудра)
<br><br>
Хлеб - 2 шт
<br><br>
Морс брусничный 200 гр",620,0,21,0,,0,Unset,,\Поминальный обед\resized-pominki_0.jpg
,Поминальный обед,Поминальный обед 4,"С-т Зимний - 100 гр<br>
(говядина отварная, огурцы маринованные, картофель, морковь. майонез, зелень)
<br><br>
Суп-лапша домашняя с курицей - 250/10 гр<br>
(бульон куриный натуральный, лапша домашняя, куриное мясо, овощи)
<br><br>
Люля-Кебаб из говядины - 90/30 гр<br>
(фарш говяжий,  соус томатный)
<br><br>
Пюре картофельное - 250 гр
<br><br>
Кутья (рис, изюм) - 30 гр
<br><br>
Слойка с повидлом - 50 гр<br>
(слоеное тесто, фруктовое пюре, сахарная пудра)
<br><br>
Хлеб - 2 шт
<br><br>
Морс брусничный - 200 гр",670,0,21,0,,0,Unset,,\Поминальный обед\resized-pominki_0.jpg
,Поминальный обед,Поминальный обед 5,"С-т Зимний - 100 гр. <br>
(говядина отварная, огурцы маринованные, картофель, морковь. майонез, зелень)
<br><br>
Суп Картофельный с вермишелью мясными фрикадельками - 250/10 гр<br>
(бульон куриный натуральный, вермишель яичная, фрикадельки, овощи)
<br><br>
Кебаб из курицы - 110/20 гр<br>
(фарш из филе грудки свиной нежирной шеи,  соус ""Барбекю"")
<br>
Пюре картофельное - 250 гр
<br><br>
Кутья (рис, изюм) - 30 гр
<br><br>
Блинчик - 1шт
(слоеное тесто, фруктовое пюре, сахарная пудра)
<br><br>
Хлеб - 2 шт/n
<br><br>
Компот из кураги - 200 гр",640,0,21,0,"Сметана (50 г),55 |",0,Unset,,\Поминальный обед\resized-pominki_0.jpg
,Пироги,Пирог с картофелем,"тесто дрожжевое, картофель, лук репка, масло сливочное
2 кг",659,0,21,0,,0,Unset,,C:\Users\New\Desktop\Кафе Винтаж версия 9.09.019\Меню Винтаж 2020\пироги\пирог с картофелем.jpg
,Пироги,Пирог с капустой,"тесто дрожжевое, капуста белокачанная, лук репка, яйцо отварное, масло сливочное.
2 кг.",659,0,21,0,,0,Unset,,C:\Users\New\Desktop\Кафе Винтаж версия 9.09.019\Меню Винтаж 2020\пироги\пирог с капустой.jpg
,Пироги,Пирог с картофелем и грибами,"тесто дрожжевое, картофель, грибы шампиньоны, лук репка
1 кг.",604,0,21,0,,0,Unset,,C:\Users\New\Desktop\Кафе Винтаж версия 9.09.019\Меню Винтаж 2020\пироги\пирог с картофелем и грибами.jpg
,Пироги,Кулебяка с мясом,"тесто дрожжевое, фарш Домашний, лук репка, масло сливочное.
0,5 кг",429,0,21,0,,0,Unset,,C:\Users\New\Desktop\Кафе Винтаж версия 9.09.019\Меню Винтаж 2020\пироги\кулебяка с мясом.jpg
